,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sentenceNumber,sentence,reviewNumber
36,gp:AOqpTOEY34-PS3f9BvJOAPmBKkURGp8xXF-pBlYRBXioOma2eX3BNjjnBbc-DkJH4HD_vC6RyOn4XHZS4v3DTw,Carole furness white,https://play-lh.googleusercontent.com/a-/AOh14Gju3hIR4FmCDW_lLUYnR-FZ6i4R7cRTivwWG8yD,i have had more trouble with this satellite clinic i need rochrster mayo the actual mayo clinic. i cannot walk...they don't care about this or me. i am alone with no family....i need a safe place to live. i not safe here an refuse to go into details. i lost my doctor who cared about me. they know nothing about chronic anxiety. my bp is 188 over 109....i have sasha helping me. i like dr. .i've dr. michele...want nothing to do with some dr. named kashi or some nameike that. i have doctors,1,0,8.8,2022-04-26 10:32:40,nan,nan,2,i cannot walk... they do not care about this or me.,22
37,gp:AOqpTOEY34-PS3f9BvJOAPmBKkURGp8xXF-pBlYRBXioOma2eX3BNjjnBbc-DkJH4HD_vC6RyOn4XHZS4v3DTw,Carole furness white,https://play-lh.googleusercontent.com/a-/AOh14Gju3hIR4FmCDW_lLUYnR-FZ6i4R7cRTivwWG8yD,i have had more trouble with this satellite clinic i need rochrster mayo the actual mayo clinic. i cannot walk...they don't care about this or me. i am alone with no family....i need a safe place to live. i not safe here an refuse to go into details. i lost my doctor who cared about me. they know nothing about chronic anxiety. my bp is 188 over 109....i have sasha helping me. i like dr. .i've dr. michele...want nothing to do with some dr. named kashi or some nameike that. i have doctors,1,0,8.8,2022-04-26 10:32:40,nan,nan,3,i am alone with no family....,22
38,gp:AOqpTOEY34-PS3f9BvJOAPmBKkURGp8xXF-pBlYRBXioOma2eX3BNjjnBbc-DkJH4HD_vC6RyOn4XHZS4v3DTw,Carole furness white,https://play-lh.googleusercontent.com/a-/AOh14Gju3hIR4FmCDW_lLUYnR-FZ6i4R7cRTivwWG8yD,i have had more trouble with this satellite clinic i need rochrster mayo the actual mayo clinic. i cannot walk...they don't care about this or me. i am alone with no family....i need a safe place to live. i not safe here an refuse to go into details. i lost my doctor who cared about me. they know nothing about chronic anxiety. my bp is 188 over 109....i have sasha helping me. i like dr. .i've dr. michele...want nothing to do with some dr. named kashi or some nameike that. i have doctors,1,0,8.8,2022-04-26 10:32:40,nan,nan,4,i need a safe place to live.,22
39,gp:AOqpTOEY34-PS3f9BvJOAPmBKkURGp8xXF-pBlYRBXioOma2eX3BNjjnBbc-DkJH4HD_vC6RyOn4XHZS4v3DTw,Carole furness white,https://play-lh.googleusercontent.com/a-/AOh14Gju3hIR4FmCDW_lLUYnR-FZ6i4R7cRTivwWG8yD,i have had more trouble with this satellite clinic i need rochrster mayo the actual mayo clinic. i cannot walk...they don't care about this or me. i am alone with no family....i need a safe place to live. i not safe here an refuse to go into details. i lost my doctor who cared about me. they know nothing about chronic anxiety. my bp is 188 over 109....i have sasha helping me. i like dr. .i've dr. michele...want nothing to do with some dr. named kashi or some nameike that. i have doctors,1,0,8.8,2022-04-26 10:32:40,nan,nan,5,i not safe here an refuse to go into details.,22
40,gp:AOqpTOEY34-PS3f9BvJOAPmBKkURGp8xXF-pBlYRBXioOma2eX3BNjjnBbc-DkJH4HD_vC6RyOn4XHZS4v3DTw,Carole furness white,https://play-lh.googleusercontent.com/a-/AOh14Gju3hIR4FmCDW_lLUYnR-FZ6i4R7cRTivwWG8yD,i have had more trouble with this satellite clinic i need rochrster mayo the actual mayo clinic. i cannot walk...they don't care about this or me. i am alone with no family....i need a safe place to live. i not safe here an refuse to go into details. i lost my doctor who cared about me. they know nothing about chronic anxiety. my bp is 188 over 109....i have sasha helping me. i like dr. .i've dr. michele...want nothing to do with some dr. named kashi or some nameike that. i have doctors,1,0,8.8,2022-04-26 10:32:40,nan,nan,6,i lost my doctor who cared about me.,22
41,gp:AOqpTOEY34-PS3f9BvJOAPmBKkURGp8xXF-pBlYRBXioOma2eX3BNjjnBbc-DkJH4HD_vC6RyOn4XHZS4v3DTw,Carole furness white,https://play-lh.googleusercontent.com/a-/AOh14Gju3hIR4FmCDW_lLUYnR-FZ6i4R7cRTivwWG8yD,i have had more trouble with this satellite clinic i need rochrster mayo the actual mayo clinic. i cannot walk...they don't care about this or me. i am alone with no family....i need a safe place to live. i not safe here an refuse to go into details. i lost my doctor who cared about me. they know nothing about chronic anxiety. my bp is 188 over 109....i have sasha helping me. i like dr. .i've dr. michele...want nothing to do with some dr. named kashi or some nameike that. i have doctors,1,0,8.8,2022-04-26 10:32:40,nan,nan,7,they know nothing about chronic anxiety.,22
42,gp:AOqpTOEY34-PS3f9BvJOAPmBKkURGp8xXF-pBlYRBXioOma2eX3BNjjnBbc-DkJH4HD_vC6RyOn4XHZS4v3DTw,Carole furness white,https://play-lh.googleusercontent.com/a-/AOh14Gju3hIR4FmCDW_lLUYnR-FZ6i4R7cRTivwWG8yD,i have had more trouble with this satellite clinic i need rochrster mayo the actual mayo clinic. i cannot walk...they don't care about this or me. i am alone with no family....i need a safe place to live. i not safe here an refuse to go into details. i lost my doctor who cared about me. they know nothing about chronic anxiety. my bp is 188 over 109....i have sasha helping me. i like dr. .i've dr. michele...want nothing to do with some dr. named kashi or some nameike that. i have doctors,1,0,8.8,2022-04-26 10:32:40,nan,nan,8,my blood pressure is 188 over 109....,22
43,gp:AOqpTOEY34-PS3f9BvJOAPmBKkURGp8xXF-pBlYRBXioOma2eX3BNjjnBbc-DkJH4HD_vC6RyOn4XHZS4v3DTw,Carole furness white,https://play-lh.googleusercontent.com/a-/AOh14Gju3hIR4FmCDW_lLUYnR-FZ6i4R7cRTivwWG8yD,i have had more trouble with this satellite clinic i need rochrster mayo the actual mayo clinic. i cannot walk...they don't care about this or me. i am alone with no family....i need a safe place to live. i not safe here an refuse to go into details. i lost my doctor who cared about me. they know nothing about chronic anxiety. my bp is 188 over 109....i have sasha helping me. i like dr. .i've dr. michele...want nothing to do with some dr. named kashi or some nameike that. i have doctors,1,0,8.8,2022-04-26 10:32:40,nan,nan,9,i have sasha helping me.,22
44,gp:AOqpTOEY34-PS3f9BvJOAPmBKkURGp8xXF-pBlYRBXioOma2eX3BNjjnBbc-DkJH4HD_vC6RyOn4XHZS4v3DTw,Carole furness white,https://play-lh.googleusercontent.com/a-/AOh14Gju3hIR4FmCDW_lLUYnR-FZ6i4R7cRTivwWG8yD,i have had more trouble with this satellite clinic i need rochrster mayo the actual mayo clinic. i cannot walk...they don't care about this or me. i am alone with no family....i need a safe place to live. i not safe here an refuse to go into details. i lost my doctor who cared about me. they know nothing about chronic anxiety. my bp is 188 over 109....i have sasha helping me. i like dr. .i've dr. michele...want nothing to do with some dr. named kashi or some nameike that. i have doctors,1,0,8.8,2022-04-26 10:32:40,nan,nan,10,i like doctor..,22
45,gp:AOqpTOEY34-PS3f9BvJOAPmBKkURGp8xXF-pBlYRBXioOma2eX3BNjjnBbc-DkJH4HD_vC6RyOn4XHZS4v3DTw,Carole furness white,https://play-lh.googleusercontent.com/a-/AOh14Gju3hIR4FmCDW_lLUYnR-FZ6i4R7cRTivwWG8yD,i have had more trouble with this satellite clinic i need rochrster mayo the actual mayo clinic. i cannot walk...they don't care about this or me. i am alone with no family....i need a safe place to live. i not safe here an refuse to go into details. i lost my doctor who cared about me. they know nothing about chronic anxiety. my bp is 188 over 109....i have sasha helping me. i like dr. .i've dr. michele...want nothing to do with some dr. named kashi or some nameike that. i have doctors,1,0,8.8,2022-04-26 10:32:40,nan,nan,11,i've doctor.,22
46,gp:AOqpTOEY34-PS3f9BvJOAPmBKkURGp8xXF-pBlYRBXioOma2eX3BNjjnBbc-DkJH4HD_vC6RyOn4XHZS4v3DTw,Carole furness white,https://play-lh.googleusercontent.com/a-/AOh14Gju3hIR4FmCDW_lLUYnR-FZ6i4R7cRTivwWG8yD,i have had more trouble with this satellite clinic i need rochrster mayo the actual mayo clinic. i cannot walk...they don't care about this or me. i am alone with no family....i need a safe place to live. i not safe here an refuse to go into details. i lost my doctor who cared about me. they know nothing about chronic anxiety. my bp is 188 over 109....i have sasha helping me. i like dr. .i've dr. michele...want nothing to do with some dr. named kashi or some nameike that. i have doctors,1,0,8.8,2022-04-26 10:32:40,nan,nan,12,michele... want nothing to do with some doctor.,22
47,gp:AOqpTOEY34-PS3f9BvJOAPmBKkURGp8xXF-pBlYRBXioOma2eX3BNjjnBbc-DkJH4HD_vC6RyOn4XHZS4v3DTw,Carole furness white,https://play-lh.googleusercontent.com/a-/AOh14Gju3hIR4FmCDW_lLUYnR-FZ6i4R7cRTivwWG8yD,i have had more trouble with this satellite clinic i need rochrster mayo the actual mayo clinic. i cannot walk...they don't care about this or me. i am alone with no family....i need a safe place to live. i not safe here an refuse to go into details. i lost my doctor who cared about me. they know nothing about chronic anxiety. my bp is 188 over 109....i have sasha helping me. i like dr. .i've dr. michele...want nothing to do with some dr. named kashi or some nameike that. i have doctors,1,0,8.8,2022-04-26 10:32:40,nan,nan,13,named ashi or some namesake that.,22
48,gp:AOqpTOEY34-PS3f9BvJOAPmBKkURGp8xXF-pBlYRBXioOma2eX3BNjjnBbc-DkJH4HD_vC6RyOn4XHZS4v3DTw,Carole furness white,https://play-lh.googleusercontent.com/a-/AOh14Gju3hIR4FmCDW_lLUYnR-FZ6i4R7cRTivwWG8yD,i have had more trouble with this satellite clinic i need rochrster mayo the actual mayo clinic. i cannot walk...they don't care about this or me. i am alone with no family....i need a safe place to live. i not safe here an refuse to go into details. i lost my doctor who cared about me. they know nothing about chronic anxiety. my bp is 188 over 109....i have sasha helping me. i like dr. .i've dr. michele...want nothing to do with some dr. named kashi or some nameike that. i have doctors,1,0,8.8,2022-04-26 10:32:40,nan,nan,14,i have doctors,22
49,gp:AOqpTOGIVwhY4_mVxZ2aT0cGw0WNkTqB1JSt3gHXHd5CdxfQh3A6xhF2agdORGy_xs7riB4PnC6tymX28AWpXg,Ashley Schmidt,https://play-lh.googleusercontent.com/a/AATXAJyrirhYV-r5bw4-eSUr9aeEjeuKFz7kDut7CUqO=mo,"unreliable- sometimes it works, sometimes it crashes. recently it's been redirecting me to the patient portal website. frustrating!",2,0,8.8,2022-04-26 07:09:32,nan,nan,1,"unreliable - sometimes it works, sometimes it crashes.",23
50,gp:AOqpTOGIVwhY4_mVxZ2aT0cGw0WNkTqB1JSt3gHXHd5CdxfQh3A6xhF2agdORGy_xs7riB4PnC6tymX28AWpXg,Ashley Schmidt,https://play-lh.googleusercontent.com/a/AATXAJyrirhYV-r5bw4-eSUr9aeEjeuKFz7kDut7CUqO=mo,"unreliable- sometimes it works, sometimes it crashes. recently it's been redirecting me to the patient portal website. frustrating!",2,0,8.8,2022-04-26 07:09:32,nan,nan,2,recently it has been redirecting me to the patient portal website.,23
51,gp:AOqpTOGIVwhY4_mVxZ2aT0cGw0WNkTqB1JSt3gHXHd5CdxfQh3A6xhF2agdORGy_xs7riB4PnC6tymX28AWpXg,Ashley Schmidt,https://play-lh.googleusercontent.com/a/AATXAJyrirhYV-r5bw4-eSUr9aeEjeuKFz7kDut7CUqO=mo,"unreliable- sometimes it works, sometimes it crashes. recently it's been redirecting me to the patient portal website. frustrating!",2,0,8.8,2022-04-26 07:09:32,nan,nan,3,frustrating!,23
52,gp:AOqpTOF8pPV2WninY3B7ipSEl126qg0y9Tt6zGh-Rte_czXUdgr_Yp2rMyL93ZiaMCCk1ZPYR2LsA8goE0Nimw,Eric Huisenga,https://play-lh.googleusercontent.com/a/AATXAJyUst7ASoet7YfkDPUGX0Plk8ah0WepyLOOSrdmsQ=mo,no longer able to save my login info or use my fingerprint to log in very disappointed with the new update,2,0,8.6,2022-04-24 13:50:15,nan,nan,1,no longer able to save my login info or use my fingerprint to log in very disappointed with the new update,24
53,gp:AOqpTOF6FIw4XIoSibHmTmmWgjd06KcH_jHtB_Qr7RqXxGEbKRcKsf2vwO-p5xed5UDj0s-fX1JNx95vYekCFA,Billy Mitchellsr.,https://play-lh.googleusercontent.com/a-/AOh14GiJ13HKWN-_2wbpguPm8W1tcm2aonS2qbbjD8dVjQ,i have multiple health issues and i go to the mayo clinic for a better understanding of my health conditions that my doctors do not do for me.,5,0,8.8,2022-04-24 05:57:15,nan,nan,1,i have multiple health issues and i go to the mayo clinic for a better understanding of my health conditions that my doctors do not do for me.,25
54,gp:AOqpTOE9NoFQ37QoEtBVUguvnOhI0ivekl2fxPfDaG-H8O7PGcBWH2rKeu3qD48Mkjf9pRN07j3mscuEqp8cBw,NO SWEAT,https://play-lh.googleusercontent.com/a-/AOh14GibdA9dNw6RYjuTGqDqGoiCwr9X9u5KhlOI31P3dw,"never works, complete garbage",1,0,nan,2022-04-21 10:09:26,nan,nan,1,"never works, complete garbage",26
55,gp:AOqpTOEoNEFST1U1yMQjZjPMsEaH4kYSKb10dSVQ2m5_yDucuDomypFLED89jpSJJw0I-kq0x8olOj3Q02gy5Q,Stacy LeDoux,https://play-lh.googleusercontent.com/a/AATXAJx3dy6N20NYuijqOASSI1MsNh1733o5SCo-HAbDsw=mo,does not work at all. can't even sign in.,1,0,8.8,2022-04-20 22:45:04,nan,nan,1,does not work at all.,27
56,gp:AOqpTOEoNEFST1U1yMQjZjPMsEaH4kYSKb10dSVQ2m5_yDucuDomypFLED89jpSJJw0I-kq0x8olOj3Q02gy5Q,Stacy LeDoux,https://play-lh.googleusercontent.com/a/AATXAJx3dy6N20NYuijqOASSI1MsNh1733o5SCo-HAbDsw=mo,does not work at all. can't even sign in.,1,0,8.8,2022-04-20 22:45:04,nan,nan,2,cannot even sign in.,27
57,gp:AOqpTOGb3l1xNiEK0XTeT750Trw4-dAiaMc9C1bP2A89mLKRVwYJgAPgCcfKfiQr4eOvgBqQLPWZSHjPIeYdug,Susan Decker,https://play-lh.googleusercontent.com/a/AATXAJw6kzY5V9zNJ-mJm6e-HGmVNqT-jJc3S7P6C4CK=mo,not good for people who don't understand computer lingo.,3,0,8.8,2022-04-20 10:47:05,nan,nan,1,not good for people who do not understand computer lingo.,28
58,gp:AOqpTOHJMYSFg3a9kp2LTJmUBZIvXmUeDoVYBSGzQF_YcRhxiVvg6XzAtnOY5PBvAqKrnvq4Totszxe6frfheA,marvalee carr,https://play-lh.googleusercontent.com/a/AATXAJyxKvBHm0B6nU7qTBL3r8boyZx9laTxEKUJkmfW=mo,you are asking me to complete questionnaire. i cannot find what was missed ?,1,0,8.8,2022-04-19 21:14:25,nan,nan,1,you are asking me to complete questionnaire.,29
59,gp:AOqpTOHJMYSFg3a9kp2LTJmUBZIvXmUeDoVYBSGzQF_YcRhxiVvg6XzAtnOY5PBvAqKrnvq4Totszxe6frfheA,marvalee carr,https://play-lh.googleusercontent.com/a/AATXAJyxKvBHm0B6nU7qTBL3r8boyZx9laTxEKUJkmfW=mo,you are asking me to complete questionnaire. i cannot find what was missed ?,1,0,8.8,2022-04-19 21:14:25,nan,nan,2,i cannot find what was missed?,29
60,gp:AOqpTOFCettayp33-E1J9xqNWHT7TV2oWmArXydmdKb61Be8t7R0KeLcFekVQMP3JLKKvzEBbISmzKQxeYEbmA,T Bauer,https://play-lh.googleusercontent.com/a/AATXAJwkFfYHkhILPA4zdfq0jwAEIvGhqGP8hd9L0OHN=mo,app works when it feels like it. i receive various push notifications that require me to log in and the app won't function. this is unacceptable for something as important as healthcare. mayo has been pushing this forever and it still functions like an app 20 years ago. what a joke,1,4,8.7,2022-04-19 17:43:08,nan,nan,1,app works when it feels like it.,30
61,gp:AOqpTOFCettayp33-E1J9xqNWHT7TV2oWmArXydmdKb61Be8t7R0KeLcFekVQMP3JLKKvzEBbISmzKQxeYEbmA,T Bauer,https://play-lh.googleusercontent.com/a/AATXAJwkFfYHkhILPA4zdfq0jwAEIvGhqGP8hd9L0OHN=mo,app works when it feels like it. i receive various push notifications that require me to log in and the app won't function. this is unacceptable for something as important as healthcare. mayo has been pushing this forever and it still functions like an app 20 years ago. what a joke,1,4,8.7,2022-04-19 17:43:08,nan,nan,2,i receive various push notifications that require me to log in and the app will not function.,30
62,gp:AOqpTOFCettayp33-E1J9xqNWHT7TV2oWmArXydmdKb61Be8t7R0KeLcFekVQMP3JLKKvzEBbISmzKQxeYEbmA,T Bauer,https://play-lh.googleusercontent.com/a/AATXAJwkFfYHkhILPA4zdfq0jwAEIvGhqGP8hd9L0OHN=mo,app works when it feels like it. i receive various push notifications that require me to log in and the app won't function. this is unacceptable for something as important as healthcare. mayo has been pushing this forever and it still functions like an app 20 years ago. what a joke,1,4,8.7,2022-04-19 17:43:08,nan,nan,3,this is unacceptable for something as important as healthcare.,30
63,gp:AOqpTOFCettayp33-E1J9xqNWHT7TV2oWmArXydmdKb61Be8t7R0KeLcFekVQMP3JLKKvzEBbISmzKQxeYEbmA,T Bauer,https://play-lh.googleusercontent.com/a/AATXAJwkFfYHkhILPA4zdfq0jwAEIvGhqGP8hd9L0OHN=mo,app works when it feels like it. i receive various push notifications that require me to log in and the app won't function. this is unacceptable for something as important as healthcare. mayo has been pushing this forever and it still functions like an app 20 years ago. what a joke,1,4,8.7,2022-04-19 17:43:08,nan,nan,4,mayo has been pushing this forever and it still functions like an app 20 years ago.,30
64,gp:AOqpTOFCettayp33-E1J9xqNWHT7TV2oWmArXydmdKb61Be8t7R0KeLcFekVQMP3JLKKvzEBbISmzKQxeYEbmA,T Bauer,https://play-lh.googleusercontent.com/a/AATXAJwkFfYHkhILPA4zdfq0jwAEIvGhqGP8hd9L0OHN=mo,app works when it feels like it. i receive various push notifications that require me to log in and the app won't function. this is unacceptable for something as important as healthcare. mayo has been pushing this forever and it still functions like an app 20 years ago. what a joke,1,4,8.7,2022-04-19 17:43:08,nan,nan,5,what a joke,30
65,gp:AOqpTOEQEuCqe_KRSrLqk7wO0-iSq2ywYPiHkqCyK54hKCD2ix5DMDGqIwFleOiDobRJkOtRTvkWOiCPvGT_xA,Jay Stoddard,https://play-lh.googleusercontent.com/a/AATXAJwEIS2nyQMU3xY_lXd4tjEhrvBE7wwSgLIvqbNU=mo,very simply it is user-friendly!,5,0,nan,2022-04-19 16:06:15,nan,nan,1,very simply it is user - friendly!,31
66,gp:AOqpTOH-wiFda8J4XR0z_L-BqxrezKpjTfD2yyhTTXYDeuoDh8jTZ3sHHKh2ThPoWPj-FAEePZzktRRu9_z1uA,Justin Domeier,https://play-lh.googleusercontent.com/a/AATXAJx_NU2VRZghR_8rfqPFRJGonldUBcoUzowikPSJ=mo,"almost never able to use anything on this app. constantly a server error when i try to look at messages or try to complete my pre check in for a virtual visit. only really works once in a great while. considering when i am using this app i'm at home with no one else here, next to my modem, no other electronics on, i don't even own a microwave, full 5 bar service and full wi fi reception with great internet. what gives?",2,14,8.8,2022-04-19 09:10:29,nan,nan,1,almost never able to use anything on this app.,32
67,gp:AOqpTOH-wiFda8J4XR0z_L-BqxrezKpjTfD2yyhTTXYDeuoDh8jTZ3sHHKh2ThPoWPj-FAEePZzktRRu9_z1uA,Justin Domeier,https://play-lh.googleusercontent.com/a/AATXAJx_NU2VRZghR_8rfqPFRJGonldUBcoUzowikPSJ=mo,"almost never able to use anything on this app. constantly a server error when i try to look at messages or try to complete my pre check in for a virtual visit. only really works once in a great while. considering when i am using this app i'm at home with no one else here, next to my modem, no other electronics on, i don't even own a microwave, full 5 bar service and full wi fi reception with great internet. what gives?",2,14,8.8,2022-04-19 09:10:29,nan,nan,2,constantly a server error when i try to look at messages or try to complete my pre check in for a virtual visit.,32
68,gp:AOqpTOH-wiFda8J4XR0z_L-BqxrezKpjTfD2yyhTTXYDeuoDh8jTZ3sHHKh2ThPoWPj-FAEePZzktRRu9_z1uA,Justin Domeier,https://play-lh.googleusercontent.com/a/AATXAJx_NU2VRZghR_8rfqPFRJGonldUBcoUzowikPSJ=mo,"almost never able to use anything on this app. constantly a server error when i try to look at messages or try to complete my pre check in for a virtual visit. only really works once in a great while. considering when i am using this app i'm at home with no one else here, next to my modem, no other electronics on, i don't even own a microwave, full 5 bar service and full wi fi reception with great internet. what gives?",2,14,8.8,2022-04-19 09:10:29,nan,nan,3,only really works once in a great while.,32
69,gp:AOqpTOH-wiFda8J4XR0z_L-BqxrezKpjTfD2yyhTTXYDeuoDh8jTZ3sHHKh2ThPoWPj-FAEePZzktRRu9_z1uA,Justin Domeier,https://play-lh.googleusercontent.com/a/AATXAJx_NU2VRZghR_8rfqPFRJGonldUBcoUzowikPSJ=mo,"almost never able to use anything on this app. constantly a server error when i try to look at messages or try to complete my pre check in for a virtual visit. only really works once in a great while. considering when i am using this app i'm at home with no one else here, next to my modem, no other electronics on, i don't even own a microwave, full 5 bar service and full wi fi reception with great internet. what gives?",2,14,8.8,2022-04-19 09:10:29,nan,nan,4,"considering when i am using this app i do not at home with no one else here, next to my modem, no other electronics on, i do not even own a microwave, full 5 bar service and full wi fi reception with great internet.",32
70,gp:AOqpTOH-wiFda8J4XR0z_L-BqxrezKpjTfD2yyhTTXYDeuoDh8jTZ3sHHKh2ThPoWPj-FAEePZzktRRu9_z1uA,Justin Domeier,https://play-lh.googleusercontent.com/a/AATXAJx_NU2VRZghR_8rfqPFRJGonldUBcoUzowikPSJ=mo,"almost never able to use anything on this app. constantly a server error when i try to look at messages or try to complete my pre check in for a virtual visit. only really works once in a great while. considering when i am using this app i'm at home with no one else here, next to my modem, no other electronics on, i don't even own a microwave, full 5 bar service and full wi fi reception with great internet. what gives?",2,14,8.8,2022-04-19 09:10:29,nan,nan,5,what gives?,32
71,gp:AOqpTOGifBSEauXE9Nheo7zLsPPw-GbJkBWWPirqrqWwuYUxH70IDUo-C9_1c-0opadhesfVyVmYEgGtsZk6LA,Darryl Menard,https://play-lh.googleusercontent.com/a/AATXAJz7MMXtCJWrmiPjDkqpm50-C6HgOl_3qCU1xCoU=mo,very easy to use,5,0,8.8,2022-04-18 18:39:14,nan,nan,1,very easy to use,33
72,gp:AOqpTOEhiM3BdGKWn0SFrP1DBwrIJIBonWTDV1TKOdAr2I7vFRfJzyECiQ-JZDk6hj1jPwuujL4AZV7KmA7M4Q,Deanna Jech,https://play-lh.googleusercontent.com/a/AATXAJzDgCNFmUFaTxuSDgcddkms-9sYwYrEG4GWxuxL=mo,"horrible. was able to sign in, but since the upgrade i'm not even recognized as a user.",1,0,8.8,2022-04-18 11:54:40,nan,nan,1,horrible.,34
73,gp:AOqpTOEhiM3BdGKWn0SFrP1DBwrIJIBonWTDV1TKOdAr2I7vFRfJzyECiQ-JZDk6hj1jPwuujL4AZV7KmA7M4Q,Deanna Jech,https://play-lh.googleusercontent.com/a/AATXAJzDgCNFmUFaTxuSDgcddkms-9sYwYrEG4GWxuxL=mo,"horrible. was able to sign in, but since the upgrade i'm not even recognized as a user.",1,0,8.8,2022-04-18 11:54:40,nan,nan,2,"was able to sign in, but since the upgrade i do not not even recognized as a user.",34
74,gp:AOqpTOEJvdZsrbVkgzTSN6yCKNhzypw5vz0g20Nlq5Ijae_CufbpSRzGMkAdNhLrEJT92UxlE3Lt4oOwz3ALIQ,John Tunnell,https://play-lh.googleusercontent.com/a/AATXAJzpK9nsqDYkTo7S7BgXIqgRwYITPXO10AfI_QKe=mo,excellent service,5,0,8.8,2022-04-17 08:47:58,nan,nan,1,excellent service,35
75,gp:AOqpTOFlHZEhLSLWOK5wZigB51ByQ8KxXO2KOL5-_u6yK7Y0QkGbE5XVZHJakC1opkEU9OgmLesuP1Lma-Ax-w,Carol Piaso,https://play-lh.googleusercontent.com/a/AATXAJz6RXIAxaBED9eoE-9R7w0js7PilfHjTOrQdJGZ=mo,good assistance when needed.,5,0,8.8,2022-04-16 20:04:11,nan,nan,1,good assistance when needed.,36
76,gp:AOqpTOGNpBKpm70Su3Mw5b1jXbrh7YgWd89GuT7rb6FNy80Q-Zs6rHeyphNQ7Vyo8oUUUfLFrdJ_8HGZC1opbQ,Beverly Hahn,https://play-lh.googleusercontent.com/a/AATXAJx-sIJO3RrUBWrxGrg8zL0lCDHkooDerj2vdnd1=mo,quit changing things! now i don't know what i'm doing!,3,0,8.6,2022-04-16 15:19:19,nan,nan,1,quit changing things!,37
77,gp:AOqpTOGNpBKpm70Su3Mw5b1jXbrh7YgWd89GuT7rb6FNy80Q-Zs6rHeyphNQ7Vyo8oUUUfLFrdJ_8HGZC1opbQ,Beverly Hahn,https://play-lh.googleusercontent.com/a/AATXAJx-sIJO3RrUBWrxGrg8zL0lCDHkooDerj2vdnd1=mo,quit changing things! now i don't know what i'm doing!,3,0,8.6,2022-04-16 15:19:19,nan,nan,2,now i do not know what i do not doing!,37
78,gp:AOqpTOFXyUSNOqOQngIloJ1kANV_qKb2tULuAxqY3wVT08odPmhUDFigqcscYf4ITtmJ3GD-daHqxnubh-KtFA,Jade Ratsch,https://play-lh.googleusercontent.com/a-/AOh14Gi7uZzcRZGLAzNryS_bYI4btooAlb0YD6Y1vEq7fg,"just before the new update i couldn't use the app to view my account and with the update, i still can't! it takes me to a website, i enter my info and then i get an error. i don't know what the error means, it's not for an invalid username or password. this is super frustrating as i have to call in to make a payment instead and the phone system is not user friendly and takes forever and a day to get through all the prompts for info.",1,23,8.8,2022-04-16 10:35:30,nan,nan,1,"just before the new update i could not use the app to view my account and with the update, i still can't!",38
79,gp:AOqpTOFXyUSNOqOQngIloJ1kANV_qKb2tULuAxqY3wVT08odPmhUDFigqcscYf4ITtmJ3GD-daHqxnubh-KtFA,Jade Ratsch,https://play-lh.googleusercontent.com/a-/AOh14Gi7uZzcRZGLAzNryS_bYI4btooAlb0YD6Y1vEq7fg,"just before the new update i couldn't use the app to view my account and with the update, i still can't! it takes me to a website, i enter my info and then i get an error. i don't know what the error means, it's not for an invalid username or password. this is super frustrating as i have to call in to make a payment instead and the phone system is not user friendly and takes forever and a day to get through all the prompts for info.",1,23,8.8,2022-04-16 10:35:30,nan,nan,2,"it takes me to a website, i enter my info and then i get an error.",38
80,gp:AOqpTOFXyUSNOqOQngIloJ1kANV_qKb2tULuAxqY3wVT08odPmhUDFigqcscYf4ITtmJ3GD-daHqxnubh-KtFA,Jade Ratsch,https://play-lh.googleusercontent.com/a-/AOh14Gi7uZzcRZGLAzNryS_bYI4btooAlb0YD6Y1vEq7fg,"just before the new update i couldn't use the app to view my account and with the update, i still can't! it takes me to a website, i enter my info and then i get an error. i don't know what the error means, it's not for an invalid username or password. this is super frustrating as i have to call in to make a payment instead and the phone system is not user friendly and takes forever and a day to get through all the prompts for info.",1,23,8.8,2022-04-16 10:35:30,nan,nan,3,"i do not know what the error means, it has not for an invalid username or password.",38
81,gp:AOqpTOFXyUSNOqOQngIloJ1kANV_qKb2tULuAxqY3wVT08odPmhUDFigqcscYf4ITtmJ3GD-daHqxnubh-KtFA,Jade Ratsch,https://play-lh.googleusercontent.com/a-/AOh14Gi7uZzcRZGLAzNryS_bYI4btooAlb0YD6Y1vEq7fg,"just before the new update i couldn't use the app to view my account and with the update, i still can't! it takes me to a website, i enter my info and then i get an error. i don't know what the error means, it's not for an invalid username or password. this is super frustrating as i have to call in to make a payment instead and the phone system is not user friendly and takes forever and a day to get through all the prompts for info.",1,23,8.8,2022-04-16 10:35:30,nan,nan,4,this is super frustrating as i have to call in to make a payment instead and the phone system is not user friendly and takes forever and a day to get through all the prompts for info.,38
82,gp:AOqpTOHiTvNRLPbxuJ-y6L5t2pLtRmGCrKBl36zg1eMp1-jLc9h64_pl40PjqTYDuHL2d45jozWrRoaiWWs7-Q,Alvin Putman,https://play-lh.googleusercontent.com/a/AATXAJwQ3RHcfzsqohki4gcMR4kAzmD0oMgtf60Drr6A=mo,bad. removes my log in information.,1,0,8.7,2022-04-15 10:17:50,nan,nan,1,bad.,39
